,Activation,Optimizer,Configuration,Data type,Averaged on Last Epoch,Averaged Max Achieved,Overall Max on Last Epoch,Overall Max Achieved,Averaged Max Epoch
419,hard_sigmoid,Nadam,"beta_1: 0.95, beta_2: 0.9",Normd,97.196,97.432,97.33000000000001,97.56,31
684,relu,Adadelta,rho: 0.5,Std,97.36200000000001,97.432,97.52,97.61999999999999,76
153,tanh,Nadam,"beta_1: 0.95, beta_2: 0.99",Normd,97.31400000000001,97.43,97.46000000000001,97.61,48
960,LeakyReLU,adam,"amsgrad: True, beta_1: 0.9, beta_2: 0.9999",Std,97.394,97.43,97.52,97.7,85
560,hard_sigmoid,adam,Default,Std,97.35,97.43,97.42,97.56,96
882,softsign,Nadam,"beta_1: 0.95, beta_2: 0.999",Std,97.21,97.42999999999998,97.36,97.61999999999999,70
923,hard_sigmoid,Adamax,"beta_1: 0.9, beta_2: 0.99",Std,97.35,97.42999999999998,97.46000000000001,97.59,94
349,softsign,rmsp,rho: 0.9999,Normd,97.38799999999999,97.428,97.52,97.61999999999999,87
511,sigmoid,adam,Default,Std,97.31400000000001,97.428,97.4,97.58,80
617,sigmoid,Nadam,"beta_1: 0.9, beta_2: 0.99",Std,97.294,97.428,97.47,97.66,77
563,hard_sigmoid,Adadelta,Default,Std,97.366,97.428,97.58,97.59,86
558,softsign,Nadam,Default,Std,97.38200000000002,97.428,97.69,97.69,98
851,softsign,sgd,"Momentum: 0.9, Nesterov: True",Std,97.33000000000001,97.42599999999999,97.39,97.52,96
444,LeakyReLU,adam,"amsgrad: False, beta_1: 0.9, beta_2: 0.999",Normd,97.406,97.42599999999999,97.48,97.59,78
454,LeakyReLU,Adamax,"beta_1: 0.95, beta_2: 0.99",Normd,97.31400000000001,97.42599999999999,97.42,97.57000000000001,93
407,hard_sigmoid,Adamax,"beta_1: 0.99, beta_2: 0.9999",Normd,97.41800000000002,97.42599999999999,97.67,97.67,91
522,tanh,Adamax,Default,Std,97.37400000000001,97.42599999999999,97.45,97.68,70
863,softsign,Adadelta,rho: 0.999,Std,97.408,97.424,97.48,97.6,70
881,softsign,Nadam,"beta_1: 0.9, beta_2: 0.99",Std,97.348,97.42200000000001,97.52,97.69,73
950,LeakyReLU,Adadelta,rho: 0.99,Std,97.41,97.42200000000001,97.59,97.7,92
448,LeakyReLU,adam,"amsgrad: True, beta_1: 0.9, beta_2: 0.999",Normd,97.332,97.42200000000001,97.38,97.54,78
619,sigmoid,Nadam,"beta_1: 0.95, beta_2: 0.99",Std,97.36800000000001,97.42,97.53,97.59,74
949,LeakyReLU,Adadelta,rho: 0.9,Std,97.34599999999999,97.42,97.5,97.65,83
889,hard_sigmoid,sgd,"Momentum: 0.9, Nesterov: False",Std,97.39799999999998,97.41799999999999,97.49,97.61,91
656,tanh,Adamax,"beta_1: 0.95, beta_2: 0.99",Std,97.32000000000001,97.41799999999999,97.43,97.58,58
616,sigmoid,Adamax,"beta_1: 0.9, beta_2: 0.95",Std,97.332,97.416,97.39,97.64,68
457,LeakyReLU,Adamax,"beta_1: 0.9, beta_2: 0.99",Normd,97.30000000000001,97.414,97.43,97.58,77
587,sigmoid,sgd,"Momentum: 0.9, Nesterov: True",Std,97.35,97.414,97.45,97.58,88
955,LeakyReLU,adam,"amsgrad: False, beta_1: 0.95, beta_2: 0.999",Std,97.318,97.412,97.50999999999999,97.66,92
604,sigmoid,adam,"amsgrad: False, beta_1: 0.9, beta_2: 0.9999",Std,97.322,97.412,97.41,97.63,79
436,LeakyReLU,rmsp,rho: 0.999,Normd,97.322,97.41199999999999,97.48,97.56,73
20,relu,Nadam,Default,Normd,97.308,97.41,97.61,97.69,28
910,hard_sigmoid,adam,"amsgrad: False, beta_1: 0.9, beta_2: 0.999",Std,97.36600000000001,97.41,97.47,97.64,74
57,LeakyReLU,adam,Default,Normd,97.35,97.41,97.50999999999999,97.65,52
900,hard_sigmoid,rmsp,rho: 0.99,Std,97.29599999999999,97.41,97.34,97.63,66
567,LeakyReLU,adam,Default,Std,97.33600000000001,97.408,97.43,97.61999999999999,92
600,sigmoid,Adadelta,rho: 0.9999,Std,97.32600000000001,97.408,97.48,97.64,61
916,hard_sigmoid,adam,"amsgrad: True, beta_1: 0.9, beta_2: 0.9999",Std,97.284,97.406,97.5,97.61999999999999,95
618,sigmoid,Nadam,"beta_1: 0.95, beta_2: 0.999",Std,97.30199999999999,97.40400000000001,97.53,97.78999999999999,82
519,tanh,sgd,Default,Std,97.40400000000001,97.40400000000001,97.48,97.56,99
151,tanh,Nadam,"beta_1: 0.9, beta_2: 0.99",Normd,97.33000000000001,97.402,97.44,97.7,33
596,sigmoid,Adadelta,rho: 0.5,Std,97.38200000000002,97.402,97.44,97.56,94
610,sigmoid,Adamax,"beta_1: 0.99, beta_2: 0.999",Std,97.33000000000001,97.39999999999999,97.37,97.58,81
924,hard_sigmoid,Adamax,"beta_1: 0.9, beta_2: 0.95",Std,97.33000000000001,97.39999999999999,97.35000000000001,97.56,44
890,hard_sigmoid,sgd,"Momentum: 0.95, Nesterov: False",Std,97.39800000000001,97.39800000000001,97.47,97.58,99
154,tanh,Nadam,"beta_1: 0.95, beta_2: 0.95",Normd,97.25200000000001,97.39800000000001,97.38,97.61999999999999,45
13,tanh,Nadam,Default,Normd,97.254,97.39800000000001,97.35000000000001,97.6,47
939,LeakyReLU,sgd,"Momentum: 0.9, Nesterov: True",Std,97.36399999999999,97.39599999999999,97.44,97.64,76
591,sigmoid,rmsp,rho: 0.5,Std,97.298,97.394,97.4,97.58,42
652,tanh,adam,"amsgrad: True, beta_1: 0.9, beta_2: 0.9999",Std,97.24000000000001,97.39000000000001,97.31,97.59,94
956,LeakyReLU,adam,"amsgrad: False, beta_1: 0.9, beta_2: 0.9999",Std,97.378,97.39000000000001,97.68,97.68,49
919,hard_sigmoid,Adamax,"beta_1: 0.95, beta_2: 0.999",Std,97.348,97.39000000000001,97.42,97.58,91
435,LeakyReLU,rmsp,rho: 0.95,Normd,97.38799999999999,97.38799999999999,97.61999999999999,97.65,99
202,elu,sgd,"Momentum: 0.1, Nesterov: False",Normd,97.38799999999999,97.38799999999999,97.48,97.48,99
53,hard_sigmoid,Adadelta,Default,Normd,97.342,97.38799999999999,97.41,97.46000000000001,97
915,hard_sigmoid,adam,"amsgrad: True, beta_1: 0.95, beta_2: 0.999",Std,97.284,97.386,97.39,97.61,75
630,tanh,sgd,"Momentum: 0.1, Nesterov: True",Std,97.37400000000001,97.386,97.52,97.67,87
516,sigmoid,Nadam,Default,Std,97.33600000000001,97.386,97.46000000000001,97.59,63
517,tanh,rmsp,Default,Std,97.27599999999998,97.386,97.47,97.65,61
293,softplus,sgd,"Momentum: 0.99, Nesterov: False",Normd,97.098,97.386,97.25,97.58,48
906,hard_sigmoid,Adadelta,rho: 0.99,Std,97.308,97.384,97.5,97.63,91
946,LeakyReLU,rmsp,rho: 0.999,Std,97.218,97.38200000000002,97.35000000000001,97.63,83
152,tanh,Nadam,"beta_1: 0.95, beta_2: 0.999",Normd,97.27600000000001,97.38200000000002,97.46000000000001,97.58,73
607,sigmoid,adam,"amsgrad: True, beta_1: 0.95, beta_2: 0.999",Std,97.286,97.38199999999999,97.46000000000001,97.56,92
565,hard_sigmoid,Nadam,Default,Std,97.36800000000001,97.38,97.48,97.71,68
858,softsign,rmsp,rho: 0.999,Std,97.38,97.38,97.61,97.61,99
933,LeakyReLU,sgd,"Momentum: 0.9, Nesterov: False",Std,97.20599999999999,97.378,97.28,97.6,74
510,sigmoid,rmsp,Default,Std,97.32600000000001,97.378,97.47,97.61,72
455,LeakyReLU,Adamax,"beta_1: 0.95, beta_2: 0.95",Normd,97.33000000000001,97.378,97.39,97.47,88
637,tanh,rmsp,rho: 0.95,Std,97.33800000000001,97.378,97.50999999999999,97.52,51
178,relu,Adadelta,rho: 0.9999,Normd,97.366,97.376,97.48,97.69,80
200,relu,Nadam,"beta_1: 0.9, beta_2: 0.9",Normd,96.878,97.374,96.92,97.65,27
914,hard_sigmoid,adam,"amsgrad: True, beta_1: 0.9, beta_2: 0.999",Std,97.28800000000003,97.374,97.37,97.58,96
925,hard_sigmoid,Nadam,"beta_1: 0.9, beta_2: 0.99",Std,97.262,97.37200000000001,97.37,97.57000000000001,93
620,sigmoid,Nadam,"beta_1: 0.95, beta_2: 0.95",Std,97.188,97.37199999999999,97.36,97.57000000000001,49
439,LeakyReLU,Adadelta,rho: 0.9,Normd,97.34400000000001,97.37,97.52,97.56,98
625,tanh,sgd,"Momentum: 0.9, Nesterov: False",Std,97.212,97.37,97.45,97.57000000000001,65
86,sigmoid,Adadelta,rho: 0.5,Normd,97.35400000000001,97.37,97.49,97.5,97
217,elu,rmsp,rho: 0.9999,Normd,97.37,97.37,97.96000000000001,98.06,99
649,tanh,adam,"amsgrad: True, beta_1: 0.95, beta_2: 0.9999",Std,97.23600000000002,97.37,97.36,97.49,68
564,hard_sigmoid,Adamax,Default,Std,97.34200000000001,97.36800000000001,97.47,97.56,95
945,LeakyReLU,rmsp,rho: 0.95,Std,97.31200000000001,97.368,97.47,97.56,82
953,LeakyReLU,adam,"amsgrad: False, beta_1: 0.95, beta_2: 0.9999",Std,97.30399999999999,97.368,97.36,97.63,74
623,sigmoid,Nadam,"beta_1: 0.9, beta_2: 0.95",Std,97.216,97.36399999999999,97.28,97.53,41
944,LeakyReLU,rmsp,rho: 0.99,Std,97.316,97.36399999999999,97.43,97.57000000000001,98
864,softsign,Adadelta,rho: 0.9999,Std,97.29599999999999,97.36399999999999,97.47,97.56,95
626,tanh,sgd,"Momentum: 0.95, Nesterov: False",Std,97.244,97.36,97.41,97.59,85
651,tanh,adam,"amsgrad: True, beta_1: 0.95, beta_2: 0.999",Std,97.298,97.36,97.43,97.55,74
682,relu,rmsp,rho: 0.999,Std,97.22200000000001,97.35799999999999,97.41,97.61999999999999,68
134,tanh,Adadelta,rho: 0.9999,Normd,97.32600000000001,97.356,97.47,97.55,69
629,tanh,sgd,"Momentum: 0.0, Nesterov: True",Std,97.27600000000001,97.35599999999998,97.41,97.45,94
582,sigmoid,sgd,"Momentum: 0.95, Nesterov: False",Std,97.264,97.35400000000001,97.43,97.54,84
904,hard_sigmoid,Adadelta,rho: 0.5,Std,97.264,97.35400000000001,97.38,97.48,96
896,hard_sigmoid,sgd,"Momentum: 0.95, Nesterov: True",Std,97.29600000000002,97.35400000000001,97.4,97.55,49
412,hard_sigmoid,Adamax,"beta_1: 0.9, beta_2: 0.9",Normd,97.264,97.352,97.46000000000001,97.61,57
208,elu,sgd,"Momentum: 0.1, Nesterov: True",Normd,97.35199999999999,97.35199999999999,97.5,97.53,99
708,relu,Nadam,"beta_1: 0.95, beta_2: 0.95",Std,96.99600000000001,97.35,97.1,97.65,40
613,sigmoid,Adamax,"beta_1: 0.95, beta_2: 0.95",Std,97.256,97.35,97.31,97.54,53
636,tanh,rmsp,rho: 0.99,Std,97.27,97.348,97.47,97.61,54
901,hard_sigmoid,rmsp,rho: 0.95,Std,97.26599999999999,97.348,97.43,97.58,72
606,sigmoid,adam,"amsgrad: True, beta_1: 0.9, beta_2: 0.999",Std,97.30000000000001,97.348,97.4,97.50999999999999,96
657,tanh,Adamax,"beta_1: 0.95, beta_2: 0.95",Std,97.274,97.34400000000001,97.37,97.50999999999999,45
631,tanh,sgd,"Momentum: 0.9, Nesterov: True",Std,97.318,97.34400000000001,97.5,97.54,75
660,tanh,Adamax,"beta_1: 0.9, beta_2: 0.95",Std,97.17800000000001,97.34400000000001,97.22,97.54,42
650,tanh,adam,"amsgrad: True, beta_1: 0.9, beta_2: 0.999",Std,97.256,97.34399999999998,97.38,97.66,76
46,softsign,Adadelta,Default,Normd,97.28999999999999,97.34200000000001,97.39,97.45,97
648,tanh,adam,"amsgrad: False, beta_1: 0.9, beta_2: 0.9999",Std,97.256,97.34200000000001,97.38,97.61999999999999,86
711,relu,Nadam,"beta_1: 0.9, beta_2: 0.95",Std,97.11999999999999,97.342,97.2,97.58,23
199,relu,Nadam,"beta_1: 0.95, beta_2: 0.9",Normd,96.614,97.342,96.75,97.71,24
632,tanh,sgd,"Momentum: 0.95, Nesterov: True",Std,97.264,97.34,97.4,97.48,91
207,elu,sgd,"Momentum: 0.0, Nesterov: True",Normd,97.33800000000001,97.33800000000001,97.48,97.48,99
931,hard_sigmoid,Nadam,"beta_1: 0.9, beta_2: 0.95",Std,97.22,97.33600000000001,97.28,97.52,56
645,tanh,adam,"amsgrad: False, beta_1: 0.95, beta_2: 0.9999",Std,97.288,97.33599999999998,97.44,97.63,90
701,relu,Adamax,"beta_1: 0.95, beta_2: 0.95",Std,97.062,97.334,97.14,97.52,18
965,LeakyReLU,Adamax,"beta_1: 0.95, beta_2: 0.95",Std,97.11800000000001,97.334,97.24000000000001,97.58,86
608,sigmoid,adam,"amsgrad: True, beta_1: 0.9, beta_2: 0.9999",Std,97.272,97.334,97.37,97.55,90
156,tanh,Nadam,"beta_1: 0.9, beta_2: 0.9",Normd,97.23600000000002,97.332,97.34,97.53,51
60,LeakyReLU,Adadelta,Default,Normd,97.33000000000001,97.33000000000001,97.41,97.43,99
559,hard_sigmoid,rmsp,Default,Std,97.262,97.33000000000001,97.5,97.54,75
4,sigmoid,Adadelta,Default,Normd,97.312,97.32799999999999,97.42,97.48,95
926,hard_sigmoid,Nadam,"beta_1: 0.95, beta_2: 0.999",Std,97.23200000000001,97.32600000000001,97.3,97.53,69
594,sigmoid,rmsp,rho: 0.999,Std,97.244,97.324,97.37,97.55,64
622,sigmoid,Nadam,"beta_1: 0.9, beta_2: 0.9",Std,97.22800000000001,97.324,97.36,97.50999999999999,26
917,hard_sigmoid,Adamax,"beta_1: 0.99, beta_2: 0.9999",Std,97.316,97.322,97.5,97.59,89
77,sigmoid,sgd,"Momentum: 0.9, Nesterov: True",Normd,97.32,97.322,97.41,97.45,95
912,hard_sigmoid,adam,"amsgrad: False, beta_1: 0.9, beta_2: 0.9999",Std,97.194,97.322,97.41,97.53,78
56,LeakyReLU,rmsp,Default,Normd,97.21399999999998,97.32,97.32,97.49,81
913,hard_sigmoid,adam,"amsgrad: True, beta_1: 0.95, beta_2: 0.9999",Std,97.228,97.318,97.47,97.55,86
621,sigmoid,Nadam,"beta_1: 0.95, beta_2: 0.9",Std,97.194,97.316,97.3,97.56,45
458,LeakyReLU,Adamax,"beta_1: 0.9, beta_2: 0.95",Normd,97.316,97.316,97.4,97.43,99
437,LeakyReLU,rmsp,rho: 0.9999,Normd,97.19,97.31400000000001,97.42,97.57000000000001,63
192,relu,Adamax,"beta_1: 0.9, beta_2: 0.9",Normd,96.86599999999999,97.31200000000001,97.02,97.5,20
520,tanh,Adagrad,Default,Std,97.264,97.31,97.34,97.45,98
897,hard_sigmoid,sgd,"Momentum: 0.99, Nesterov: True",Std,97.198,97.306,97.31,97.52,80
907,hard_sigmoid,Adadelta,rho: 0.999,Std,97.226,97.30399999999999,97.4,97.57000000000001,94
994,ThresholdedReLU,Adadelta,rho: 0.99,Std,97.19,97.30199999999999,97.28999999999999,97.59,45
927,hard_sigmoid,Nadam,"beta_1: 0.95, beta_2: 0.99",Std,97.202,97.30199999999999,97.26,97.52,78
129,tanh,rmsp,rho: 0.9999,Normd,97.27,97.30199999999999,97.37,97.47,94
393,hard_sigmoid,rmsp,rho: 0.9999,Normd,97.26199999999999,97.30199999999999,97.35000000000001,97.54,87
667,tanh,Nadam,"beta_1: 0.9, beta_2: 0.95",Std,97.224,97.30199999999999,97.46000000000001,97.52,64
908,hard_sigmoid,Adadelta,rho: 0.9999,Std,97.22200000000001,97.298,97.39,97.5,81
566,LeakyReLU,rmsp,Default,Std,97.262,97.29600000000002,97.38,97.52,77
841,softplus,Nadam,"beta_1: 0.95, beta_2: 0.9",Std,94.474,97.294,94.76,97.55,14
518,tanh,adam,Default,Std,97.13799999999999,97.294,97.33000000000001,97.55,80
902,hard_sigmoid,rmsp,rho: 0.999,Std,97.11399999999999,97.29,97.28999999999999,97.53,74
928,hard_sigmoid,Nadam,"beta_1: 0.95, beta_2: 0.95",Std,97.19800000000001,97.28999999999999,97.32,97.57000000000001,98
578,ThresholdedReLU,Adamax,Default,Std,97.21,97.28999999999999,97.37,97.54,57
635,tanh,rmsp,rho: 0.5,Std,97.23599999999999,97.288,97.42,97.44,81
589,sigmoid,sgd,"Momentum: 0.99, Nesterov: True",Std,97.22999999999999,97.288,97.35000000000001,97.65,71
646,tanh,adam,"amsgrad: False, beta_1: 0.9, beta_2: 0.999",Std,97.20400000000001,97.288,97.42,97.52,93
23,elu,sgd,Default,Normd,97.27799999999999,97.284,97.32,97.38,98
899,hard_sigmoid,rmsp,rho: 0.5,Std,97.16999999999999,97.28399999999999,97.27,97.47,73
614,sigmoid,Adamax,"beta_1: 0.9, beta_2: 0.9",Std,97.184,97.28399999999999,97.31,97.5,94
921,hard_sigmoid,Adamax,"beta_1: 0.95, beta_2: 0.95",Std,97.234,97.28200000000001,97.4,97.56,70
71,sigmoid,sgd,"Momentum: 0.9, Nesterov: False",Normd,97.28200000000001,97.28200000000001,97.44,97.44,99
1002,ThresholdedReLU,adam,"amsgrad: True, beta_1: 0.9, beta_2: 0.999",Std,97.15400000000001,97.28000000000002,97.32,97.46000000000001,31
968,LeakyReLU,Adamax,"beta_1: 0.9, beta_2: 0.95",Std,97.172,97.27799999999999,97.22,97.49,90
911,hard_sigmoid,adam,"amsgrad: False, beta_1: 0.95, beta_2: 0.999",Std,97.27200000000002,97.27799999999999,97.45,97.54,94
922,hard_sigmoid,Adamax,"beta_1: 0.9, beta_2: 0.9",Std,97.22399999999999,97.27600000000001,97.37,97.48,59
123,tanh,sgd,"Momentum: 0.99, Nesterov: True",Normd,97.224,97.274,97.41,97.49,90
350,softsign,Adadelta,rho: 0.5,Normd,97.248,97.272,97.33000000000001,97.4,97
891,hard_sigmoid,sgd,"Momentum: 0.99, Nesterov: False",Std,97.126,97.27,97.28,97.47,83
459,LeakyReLU,Nadam,"beta_1: 0.9, beta_2: 0.99",Normd,97.158,97.26799999999999,97.38,97.50999999999999,87
820,softplus,Adadelta,rho: 0.9999,Std,96.90200000000002,97.262,97.16,97.54,95
460,LeakyReLU,Nadam,"beta_1: 0.95, beta_2: 0.999",Normd,97.158,97.25800000000001,97.2,97.43,35
461,LeakyReLU,Nadam,"beta_1: 0.95, beta_2: 0.99",Normd,97.126,97.258,97.28999999999999,97.5,51
658,tanh,Adamax,"beta_1: 0.9, beta_2: 0.9",Std,97.16199999999999,97.258,97.37,97.45,75
462,LeakyReLU,Nadam,"beta_1: 0.95, beta_2: 0.95",Normd,97.01599999999999,97.256,97.19,97.41,82
909,hard_sigmoid,adam,"amsgrad: False, beta_1: 0.95, beta_2: 0.9999",Std,97.19200000000001,97.254,97.41,97.47,94
155,tanh,Nadam,"beta_1: 0.95, beta_2: 0.9",Normd,97.048,97.25200000000001,97.14,97.45,25
62,LeakyReLU,Nadam,Default,Normd,97.17799999999998,97.24999999999999,97.27,97.5,64
930,hard_sigmoid,Nadam,"beta_1: 0.9, beta_2: 0.9",Std,97.072,97.24999999999999,97.14,97.47,76
853,softsign,sgd,"Momentum: 0.99, Nesterov: True",Std,97.194,97.248,97.27,97.45,77
932,LeakyReLU,sgd,"Momentum: 0.1, Nesterov: False",Std,97.17200000000001,97.248,97.23,97.35000000000001,95
456,LeakyReLU,Adamax,"beta_1: 0.9, beta_2: 0.9",Normd,97.11399999999999,97.24600000000001,97.23,97.35000000000001,71
859,softsign,rmsp,rho: 0.9999,Std,97.24400000000001,97.24400000000001,97.55,97.55,99
647,tanh,adam,"amsgrad: False, beta_1: 0.95, beta_2: 0.999",Std,97.176,97.24200000000002,97.41,97.56,40
583,sigmoid,sgd,"Momentum: 0.99, Nesterov: False",Std,97.22,97.24000000000001,97.36,97.5,67
568,LeakyReLU,sgd,Default,Std,97.234,97.24000000000001,97.32,97.37,98
576,ThresholdedReLU,Adagrad,Default,Std,97.238,97.238,97.36,97.47,99
643,tanh,Adadelta,rho: 0.999,Std,97.22199999999998,97.23,97.31,97.47,97
847,softsign,sgd,"Momentum: 0.99, Nesterov: False",Std,97.168,97.23,97.27,97.41,77
465,LeakyReLU,Nadam,"beta_1: 0.9, beta_2: 0.95",Normd,97.05199999999999,97.226,97.17,97.43,47
1011,ThresholdedReLU,Adamax,"beta_1: 0.9, beta_2: 0.99",Std,96.94200000000001,97.218,97.17,97.37,50
938,LeakyReLU,sgd,"Momentum: 0.1, Nesterov: True",Std,97.132,97.21400000000001,97.3,97.39,98
523,tanh,Nadam,Default,Std,97.21399999999998,97.21399999999998,97.35000000000001,97.41,99
662,tanh,Nadam,"beta_1: 0.95, beta_2: 0.999",Std,97.126,97.21,97.34,97.45,84
937,LeakyReLU,sgd,"Momentum: 0.0, Nesterov: True",Std,97.17399999999999,97.20400000000001,97.21,97.3,86
125,tanh,rmsp,rho: 0.5,Normd,97.202,97.202,97.28,97.31,99
664,tanh,Nadam,"beta_1: 0.95, beta_2: 0.95",Std,97.088,97.19800000000001,97.31,97.54,58
638,tanh,rmsp,rho: 0.999,Std,97.066,97.198,97.26,97.42,91
464,LeakyReLU,Nadam,"beta_1: 0.9, beta_2: 0.9",Normd,97.08200000000001,97.19200000000001,97.27,97.43,45
665,tanh,Nadam,"beta_1: 0.95, beta_2: 0.9",Std,97.16000000000001,97.19,97.23,97.31,89
666,tanh,Nadam,"beta_1: 0.9, beta_2: 0.9",Std,97.08400000000002,97.184,97.24000000000001,97.32,67
1007,ThresholdedReLU,Adamax,"beta_1: 0.95, beta_2: 0.999",Std,97.11599999999999,97.18199999999999,97.43,97.53,74
929,hard_sigmoid,Nadam,"beta_1: 0.95, beta_2: 0.9",Std,97.078,97.18199999999999,97.1,97.36,37
663,tanh,Nadam,"beta_1: 0.95, beta_2: 0.99",Std,97.144,97.18000000000002,97.37,97.45,83
81,sigmoid,rmsp,rho: 0.5,Normd,97.15599999999999,97.18,97.33000000000001,97.36,86
661,tanh,Nadam,"beta_1: 0.9, beta_2: 0.99",Std,97.14,97.17399999999999,97.34,97.44,67
117,tanh,sgd,"Momentum: 0.99, Nesterov: False",Normd,97.074,97.17,97.24000000000001,97.43,65
811,softplus,rmsp,rho: 0.5,Std,96.828,97.16600000000003,97.07000000000001,97.47,9
463,LeakyReLU,Nadam,"beta_1: 0.95, beta_2: 0.9",Normd,97.11800000000001,97.15199999999999,97.27,97.33000000000001,70
169,relu,rmsp,rho: 0.5,Normd,97.02399999999999,97.15,97.32,97.46000000000001,75
577,ThresholdedReLU,Adadelta,Default,Std,96.982,97.15,97.14,97.43,42
1004,ThresholdedReLU,adam,"amsgrad: True, beta_1: 0.9, beta_2: 0.9999",Std,97.018,97.148,97.14,97.5,62
998,ThresholdedReLU,adam,"amsgrad: False, beta_1: 0.9, beta_2: 0.999",Std,97.004,97.144,97.08,97.4,49
966,LeakyReLU,Adamax,"beta_1: 0.9, beta_2: 0.9",Std,97.00800000000001,97.134,97.13000000000001,97.34,79
569,LeakyReLU,Adagrad,Default,Std,97.104,97.116,97.14,97.19,97
977,ThresholdedReLU,sgd,"Momentum: 0.9, Nesterov: False",Std,96.98599999999999,97.11399999999999,97.07000000000001,97.24000000000001,92
38,softplus,Adagrad,Default,Normd,97.08600000000001,97.102,97.18,97.19,98
679,relu,rmsp,rho: 0.5,Std,96.96000000000001,97.10000000000001,97.08,97.33000000000001,81
983,ThresholdedReLU,sgd,"Momentum: 0.9, Nesterov: True",Std,96.946,97.09,97.13000000000001,97.25,41
992,ThresholdedReLU,Adadelta,rho: 0.5,Std,96.974,97.088,97.1,97.27,58
993,ThresholdedReLU,Adadelta,rho: 0.9,Std,96.99800000000002,97.088,97.23,97.37,45
1000,ThresholdedReLU,adam,"amsgrad: False, beta_1: 0.9, beta_2: 0.9999",Std,96.918,97.078,97.17,97.72,32
969,LeakyReLU,Nadam,"beta_1: 0.9, beta_2: 0.99",Std,96.91000000000001,97.07600000000001,97.1,97.28999999999999,39
574,ThresholdedReLU,adam,Default,Std,97.04599999999999,97.074,97.25,97.45,52
572,LeakyReLU,Nadam,Default,Std,96.786,97.07000000000001,97.14,97.26,62
948,LeakyReLU,Adadelta,rho: 0.5,Std,97.044,97.06800000000001,97.16,97.19,95
1003,ThresholdedReLU,adam,"amsgrad: True, beta_1: 0.95, beta_2: 0.999",Std,96.828,97.068,96.97,97.41,53
1014,ThresholdedReLU,Nadam,"beta_1: 0.95, beta_2: 0.999",Std,96.878,97.068,97.21,97.35000000000001,64
995,ThresholdedReLU,Adadelta,rho: 0.999,Std,97.01600000000002,97.05999999999999,97.19,97.25,50
975,LeakyReLU,Nadam,"beta_1: 0.9, beta_2: 0.95",Std,96.886,97.05999999999999,97.11999999999999,97.27,52
710,relu,Nadam,"beta_1: 0.9, beta_2: 0.9",Std,96.26199999999999,97.05200000000002,96.47,97.26,14
1008,ThresholdedReLU,Adamax,"beta_1: 0.95, beta_2: 0.99",Std,96.89599999999999,97.04599999999999,96.98,97.35000000000001,32
844,softsign,sgd,"Momentum: 0.1, Nesterov: False",Std,97.042,97.042,97.11,97.24000000000001,99
850,softsign,sgd,"Momentum: 0.1, Nesterov: True",Std,97.02400000000002,97.04,97.19,97.19,95
345,softsign,rmsp,rho: 0.5,Normd,96.94800000000001,97.03200000000001,97.06,97.21,94
999,ThresholdedReLU,adam,"amsgrad: False, beta_1: 0.95, beta_2: 0.999",Std,96.92999999999999,97.028,97.13000000000001,97.3,54
815,softplus,rmsp,rho: 0.9999,Std,96.94,97.02,97.13000000000001,97.37,97
971,LeakyReLU,Nadam,"beta_1: 0.95, beta_2: 0.99",Std,96.832,97.018,97.02,97.33000000000001,58
974,LeakyReLU,Nadam,"beta_1: 0.9, beta_2: 0.9",Std,96.88,97.01400000000001,96.99,97.16,55
554,softsign,sgd,Default,Std,97.004,97.012,97.09,97.18,94
10,tanh,Adagrad,Default,Normd,96.99199999999999,97.012,97.11,97.13000000000001,97
575,ThresholdedReLU,sgd,Default,Std,96.968,97.01,97.15,97.18,98
981,ThresholdedReLU,sgd,"Momentum: 0.0, Nesterov: True",Std,97.00599999999999,97.00599999999999,97.09,97.13000000000001,99
988,ThresholdedReLU,rmsp,rho: 0.99,Std,96.83800000000001,96.99799999999999,97.17,97.38,25
972,LeakyReLU,Nadam,"beta_1: 0.95, beta_2: 0.95",Std,96.898,96.99600000000001,97.0,97.31,71
970,LeakyReLU,Nadam,"beta_1: 0.95, beta_2: 0.999",Std,96.83,96.99200000000002,96.99,97.27,62
940,LeakyReLU,sgd,"Momentum: 0.95, Nesterov: True",Std,96.57600000000001,96.98800000000001,96.86,97.19,80
1001,ThresholdedReLU,adam,"amsgrad: True, beta_1: 0.95, beta_2: 0.9999",Std,96.84000000000002,96.98800000000001,97.09,97.32,73
982,ThresholdedReLU,sgd,"Momentum: 0.1, Nesterov: True",Std,96.97799999999998,96.97799999999998,97.13000000000001,97.19,99
579,ThresholdedReLU,Nadam,Default,Std,96.90200000000002,96.96999999999998,97.0,97.25,39
555,softsign,Adagrad,Default,Std,96.946,96.964,97.09,97.14,98
973,LeakyReLU,Nadam,"beta_1: 0.95, beta_2: 0.9",Std,96.75200000000001,96.956,96.95,97.25,38
301,softplus,rmsp,rho: 0.5,Normd,96.294,96.952,96.53,97.24000000000001,22
976,ThresholdedReLU,sgd,"Momentum: 0.1, Nesterov: False",Std,96.89999999999999,96.95,97.00999999999999,97.11999999999999,87
438,LeakyReLU,Adadelta,rho: 0.5,Normd,96.85600000000001,96.948,96.93,97.11,98
997,ThresholdedReLU,adam,"amsgrad: False, beta_1: 0.95, beta_2: 0.9999",Std,96.74800000000002,96.946,96.98,97.25,59
